b_over_M,Iobs_over_I0,intersection_count,r1_over_M,r2_over_M,r3_over_M,phi_out,phi_tot,termination_reason
3.05005005005,8.259235599769063e-05,1,23.64894065228791,nan,nan,6.271238142146484,7.983290790176444,horizon_through
3.055555555556,0.00010197246442923352,1,22.092389369539053,nan,nan,6.276692112469826,7.992703988008315,horizon_through
3.061061061061,0.00012418807904025027,1,20.73282070844017,nan,nan,6.282149292349747,8.002126982177042,horizon_through
3.066566566567,0.00014943686834969095,1,19.53513725299168,nan,nan,6.2876097304778185,8.011559857802787,horizon_through
3.072072072072,0.0001779170230921367,1,18.47211140130994,nan,nan,6.293073475751383,8.021002700481395,horizon_through
3.077577577578,0.00020982720973655367,1,17.52229666876719,nan,nan,6.298540577284506,8.03045559630397,horizon_through
3.083083083083,0.0002453665259531732,1,16.668570685722703,nan,nan,6.304011084403372,8.03991863184934,horizon_through
3.088588588589,0.0002847344582164103,1,15.897097693645632,nan,nan,6.309485046659552,8.049391894206023,horizon_through
3.094094094094,0.0003281308413346177,1,15.196576084632596,nan,nan,6.314962513821111,8.058875470960475,horizon_through
3.0995995996,0.0003757558201840388,1,14.557683615393204,nan,nan,6.320443535887672,8.068369450220937,horizon_through
3.105105105105,0.0004278098133765859,1,13.972662256267709,nan,nan,6.3259281630846145,8.077873920608837,horizon_through
3.110610610611,0.0004844934791437748,1,13.435003320245842,nan,nan,6.3314164458736695,8.08738897127827,horizon_through
3.113803992006,0.0005195725811576512,1,13.142642228031418,nan,nan,6.334601532600734,8.092912909528108,horizon_through
3.116116116116,0.0005460076831894255,1,12.939205708467489,nan,nan,6.336908434950761,8.09691469191109,horizon_through
3.121621621622,0.0006125534687783426,1,12.480588199871336,nan,nan,6.342404181255352,8.106451172735257,horizon_through
3.127127127127,0.000684332028782868,1,12.055142198200102,nan,nan,6.347903735966761,8.115998504518455,horizon_through
3.132632632633,0.0007615446800300172,1,11.6594151139721,nan,nan,6.353407150515207,8.125556778588246,horizon_through
3.138138138138,0.0008443928395878598,1,11.290417196959934,nan,nan,6.358914476578076,8.135126086825707,horizon_through
3.143643643644,0.0009330780034224595,1,10.945546494085752,nan,nan,6.364425766093259,8.144706521687974,horizon_through
3.149149149149,0.001027801726921435,1,10.622527950035332,nan,nan,6.369941071251244,8.154298176197779,horizon_through
3.154654654655,0.0011287656078779048,1,10.319363633599663,nan,nan,6.375460444509021,8.163901143966669,horizon_through
3.16016016016,0.0012361712713758472,1,10.034291790301367,nan,nan,6.3809839385873115,8.173515519189749,horizon_through
3.165665665666,0.0013502203570826428,1,9.76575294631312,nan,nan,6.386511606479101,8.18314139666364,horizon_through
3.171171171171,0.001471114508476696,1,9.512361687732282,nan,nan,6.39204350144691,8.192778871781341,horizon_through
3.176676676677,0.0015990553646356156,1,9.272883035392713,nan,nan,6.397579677038518,8.202428040557491,horizon_through
3.182182182182,0.0017342445537226548,1,9.046212566849805,nan,nan,6.403120187074499,8.21208899961357,horizon_through
3.187687687688,0.0018768836892817159,1,8.831359608120279,nan,nan,6.408665085668401,8.221761846207738,horizon_through
3.193193193193,0.0020271743682491036,1,8.627432957729223,nan,nan,6.414214427220735,8.231446678226563,horizon_through
3.198698698699,0.0021853181715672633,1,8.43362870759791,nan,nan,6.4197682664270594,8.2411435942029,horizon_through
3.204204204204,0.002351516666789145,1,8.249219810862511,nan,nan,6.425326658279556,8.250852693315274,horizon_through
3.20970970971,0.0025259714132549217,1,8.073547110467409,nan,nan,6.430889658075788,8.260574075406558,horizon_through
3.215215215215,0.0027088839691653626,1,7.906011596041112,nan,nan,6.436457321416146,8.27030784097933,horizon_through
3.220720720721,0.002900455901478627,1,7.746067696398815,nan,nan,6.442029704218286,8.280054091220338,horizon_through
3.226226226226,0.003100888797435581,1,7.593217450616667,nan,nan,6.447606862707282,8.289812927988661,horizon_through
3.231731731732,0.0033103842792835824,1,7.447005425090398,nan,nan,6.453188853436729,8.29958445384698,horizon_through
3.237237237237,0.003529144020412362,1,7.307014268810094,nan,nan,6.458775733276362,8.309368772047286,horizon_through
3.242742742743,0.0037573697648629386,1,7.1728608140039185,nan,nan,6.464367559433244,8.319165986562378,horizon_through
3.248248248248,0.003995263348250187,1,7.044192646844635,nan,nan,6.469964389441153,8.328976202073436,horizon_through
3.253753753754,0.0042430267220452435,1,6.920685082337791,nan,nan,6.475566281177825,8.33879952399771,horizon_through
3.259259259259,0.004500861979429593,1,6.802038489818882,nan,nan,6.481173292857944,8.348636058479807,horizon_through
3.264764764765,0.004768971384563319,1,6.68797592169549,nan,nan,6.486785483050602,8.358485912419729,horizon_through
3.27027027027,0.005047557403395089,1,6.57824100689295,nan,nan,6.492402910672014,8.368349193463994,horizon_through
3.275775775776,0.005336822737934258,1,6.472596074393703,nan,nan,6.498025635000056,8.378226010030914,horizon_through
3.281281281281,0.005636970362317625,1,6.370820478717368,nan,nan,6.503653715672488,8.38811647130731,horizon_through
3.286786786787,0.0059482035621967935,1,6.272709101912153,nan,nan,6.509287212697822,8.39802068727029,horizon_through
3.292292292292,0.006270725976000352,1,6.1780710112018555,nan,nan,6.514926186452443,8.40793876868297,horizon_through
3.297797797798,0.006604741639837671,1,6.086728253228245,nan,nan,6.520570697695579,8.417870827120511,horizon_through
3.303303303303,0.006950455034148556,1,5.998514769483898,nan,nan,6.526220807565745,8.427816974965287,horizon_through
3.308808808809,0.007308071134099689,1,5.913275418447377,nan,nan,6.531876577593891,8.437777325431258,horizon_through
3.314314314314,0.007677795461819008,1,5.830865092847568,nan,nan,6.53753806969998,8.447751992559388,horizon_through
3.31981981982,0.008059834142658314,1,5.751147920949413,nan,nan,6.543205346208837,8.457741091244907,horizon_through
3.323721559609,0.008338153179825718,1,5.696213227841439,nan,nan,6.5472252693419435,8.464829144968128,horizon_through
3.325325325325,0.008454393963082413,1,5.673996543195984,nan,nan,6.548878469843396,8.467744737229511,horizon_through
3.330830830831,0.008861682433062446,1,5.599291455482108,nan,nan,6.554557503743956,8.477763047132198,horizon_through
