family,map_name,m_minus,m_plus,q_minus,q_plus,lambda_minus,lambda_plus,shell_radius,observer_radius,admitted,rejection_reasons,warnings,surface_energy_density,surface_pressure,q_jump,lambda_jump,photon_sphere_classification,inner_photon_spheres,outer_photon_spheres
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0001727695808739025,0.0011691610028813386,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,2.3260102629724912e-06,0.0009267096763836409,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00018028810209703235,0.0006780290397548225,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00036126226402490887,0.0004226840551426983,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0005454068198815687,0.00016019080023104676,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0007328944695489746,-0.00010999116614389241,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0009239141856847324,-0.0003884679835566323,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001118673444866247,-0.0006759226037624631,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0013174008681684525,-0.0009731283463151393,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001520349366931829,-0.001280965565273152,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,5.727272727272727,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0017277999171266046,-0.001600442319089396,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0005020001283794432,0.0014996863002387697,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.000319319600804537,0.0012461105958496265,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00013337650849012847,0.0009854052341760958,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,5.601045702373126e-05,0.0007170240569588663,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00024904004640905906,0.0004403533788540536,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,6.181818181818182,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0004459308962167939,0.0001547003424422268,0.0,-0.0009090909090909097,inner_only,2.36619037897,
