profile,b_over_M,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason
top,5.196142422707,0.0,0.0,0.0,0.0,3,horizon
top,5.196162422707,0.0,0.0,0.0,0.0,3,escape
top,5.196162995139,0.0,0.0,0.0,0.0,3,escape
top,5.196163600338,0.0,0.0,0.0,0.0,3,escape
top,5.196164240182,0.0,0.0,0.0,0.0,3,escape
top,5.196164916652,0.0,0.0,0.0,0.0,3,max_phi
top,5.196165631845,0.0,0.0,0.0,0.0,3,escape
top,5.196166387979,0.0,0.0,0.0,0.0,3,escape
top,5.196167187395,0.0,0.0,0.0,0.0,3,escape
top,5.196168032573,0.0,0.0,0.0,0.0,3,escape
top,5.196168926132,0.0,0.0,0.0,0.0,3,escape
top,5.196169870841,0.0,0.0,0.0,0.0,3,escape
top,5.196170869628,0.0,0.0,0.0,0.0,3,escape
top,5.196171925589,0.0,0.0,0.0,0.0,3,escape
top,5.196173041996,0.0,0.0,0.0,0.0,3,escape
top,5.19617422231,0.0,0.0,0.0,0.0,3,escape
top,5.196175470189,0.0,0.0,0.0,0.0,3,escape
top,5.1961767895,0.0,0.0,0.0,0.0,3,escape
top,5.196178184334,0.0,0.0,0.0,0.0,3,escape
top,5.196179659012,0.0,0.0,0.0,0.0,3,escape
top,5.196181218105,0.0,0.0,0.0,0.0,3,escape
top,5.196182866445,0.0,0.0,0.0,0.0,3,escape
top,5.196184609142,0.0,0.0,0.0,0.0,3,escape
top,5.196186451597,0.0,0.0,0.0,0.0,3,escape
top,5.196188399519,0.0,0.0,0.0,0.0,3,escape
top,5.196190458947,0.0,0.0,0.0,0.0,3,escape
top,5.196192636263,0.0,0.0,0.0,0.0,3,escape
top,5.196194938215,0.0,0.0,0.0,0.0,3,escape
top,5.196197371939,0.0,0.0,0.0,0.0,3,escape
top,5.196199944977,0.0,0.0,0.0,0.0,3,escape
top,5.196202665304,0.0,0.0,0.0,0.0,3,escape
top,5.19620554135,0.0,0.0,0.0,0.0,3,escape
top,5.196208582031,0.0,0.0,0.0,0.0,3,escape
top,5.196211796771,0.0,0.0,0.0,0.0,3,escape
top,5.196215195532,0.0,0.0,0.0,0.0,3,escape
top,5.196218788849,0.0,0.0,0.0,0.0,3,escape
top,5.196222587859,0.0,0.0,0.0,0.0,3,escape
top,5.196226604337,0.0,0.0,0.0,0.0,3,escape
top,5.196230850731,0.0,0.0,0.0,0.0,3,escape
top,5.196235340201,0.0,0.0,0.0,0.0,3,escape
top,5.196240086664,0.0,0.0,0.0,0.0,3,escape
top,5.196245104829,0.0,0.0,0.0,0.0,3,escape
top,5.19625041025,0.0,0.0,0.0,0.0,3,escape
top,5.19625601937,0.0,0.0,0.0,0.0,3,escape
top,5.196261949575,0.0,0.0,0.0,0.0,3,escape
top,5.196268219243,0.0,0.0,0.0,0.0,3,escape
top,5.196274847807,0.0,0.0,0.0,0.0,3,escape
top,5.196281855811,0.0,0.0,0.0,0.0,3,escape
top,5.196289264975,0.0,0.0,0.0,0.0,3,escape
top,5.196297098264,0.0,0.0,0.0,0.0,3,escape
top,5.196305379956,0.0,0.0,0.0,0.0,3,escape
